country,isced,retired,age,female,couple,alwaysdis,eligibleSR,id,age2,Germany,Sweden,Netherland,Spain,Italy,France,Denmark,Greece,Switzerland,Belgium,Israel,CzechRepublic,Poland,Luxembourg,Hungary,Portugal,Slovenia,Estonia,Croatia,isced1,isced2,isced3,isced4,isced5,isced6
Belgium,Isced-97 code 3,1,69,0,1,1,1,1011,4761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,70,1,1,0,1,1012,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 2,0,60,0,0,1,0,1013,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,72,1,1,0,1,1014,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,65,0,0,1,1,1015,4225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,0,63,1,0,1,0,1016,3969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,60,1,1,1,0,1017,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,77,1,0,1,1,1018,5929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,71,1,0,1,1,1019,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,73,0,1,1,1,1020,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 2,0,64,1,1,1,0,1021,4096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 2,1,72,0,0,1,1,1022,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,0,58,0,1,1,0,1023,3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,78,0,1,1,1,1024,6084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,75,1,0,1,1,1025,5625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,1,81,0,1,1,1,1026,6561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 2,1,71,0,1,0,1,1027,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,0,61,1,1,1,0,1028,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,67,1,1,1,1,1029,4489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 2,1,68,0,1,1,1,1030,4624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,70,1,1,1,1,1031,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,70,0,1,1,1,1032,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,74,1,0,1,1,1033,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,67,1,0,1,1,1034,4489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,66,1,1,1,1,1035,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 3,1,70,0,1,0,1,1036,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,82,1,0,1,1,1037,6724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,69,1,1,1,1,1038,4761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,73,1,1,1,1,1039,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,73,0,1,1,1,1040,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,65,1,1,1,1,1041,4225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,65,0,1,1,1,1042,4225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,66,0,1,1,1,1043,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,68,0,0,1,1,1045,4624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,None,1,75,1,0,1,1,1046,5625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,Isced-97 code 5,0,63,0,1,0,0,1047,3969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,63,0,0,0,0,1048,3969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,72,0,1,1,1,1049,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 5,1,71,0,1,1,1,1051,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,71,1,1,0,1,1052,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,71,0,1,1,1,1053,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,0,60,0,1,1,0,1054,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,None,1,81,1,0,1,1,1058,6561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,Isced-97 code 2,1,67,1,0,1,1,1059,4489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,56,1,0,1,0,1060,3136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,70,0,1,1,1,1063,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,1,89,1,0,1,1,1064,7921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,58,1,1,1,0,1066,3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,57,1,0,1,0,1067,3249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,84,1,0,1,1,1068,7056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,66,1,1,0,1,1069,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,74,1,0,0,1,1070,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,77,1,0,1,1,1071,5929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,1,73,0,1,1,1,1073,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,82,1,1,1,1,1074,6724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,66,1,0,1,1,1075,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,83,1,0,1,1,1076,6889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,0,61,1,1,0,0,1078,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,0,64,0,1,1,0,1079,4096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,66,0,0,1,1,1080,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,62,1,1,1,0,1081,3844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,61,0,1,0,0,1083,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,71,1,1,1,1,1085,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,72,0,1,1,1,1086,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,66,1,0,1,1,1087,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,74,1,1,0,1,1088,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 1,1,79,0,1,0,1,1089,6241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 5,1,81,0,1,1,1,1090,6561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,82,1,1,1,1,1091,6724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,57,1,0,0,0,1092,3249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,0,63,0,0,1,0,1093,3969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,60,1,1,1,0,1095,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,0,58,1,1,1,0,1096,3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,66,1,0,1,1,1098,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,76,1,1,1,1,1099,5776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,82,0,1,1,1,1100,6724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,1,70,1,1,1,1,1101,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,73,0,1,1,1,1102,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,62,1,0,0,0,1103,3844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,69,0,0,1,1,1104,4761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,64,0,0,1,0,1105,4096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,74,0,0,1,1,1106,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,80,1,0,1,1,1107,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,66,1,0,1,1,1108,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 5,0,60,0,1,1,0,1109,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,71,1,0,1,1,1110,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,70,1,0,1,1,1111,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,81,0,1,1,1,1112,6561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,61,1,1,1,0,1113,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,62,0,1,1,0,1114,3844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 1,1,88,1,0,1,1,1115,7744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 5,1,74,0,1,1,1,1116,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,83,1,0,0,1,1119,6889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,89,0,1,1,1,1120,7921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,75,0,1,1,1,1122,5625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,72,1,1,0,1,1123,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,72,1,0,0,1,1124,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,65,1,0,0,1,1125,4225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,74,1,0,1,1,1126,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,55,1,1,1,0,1127,3025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,77,1,0,1,1,1128,5929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 5,1,69,1,1,0,1,1129,4761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,68,0,1,0,1,1130,4624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,67,1,0,1,1,1131,4489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,84,1,1,1,1,1133,7056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,87,0,1,1,1,1134,7569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,84,1,0,1,1,1135,7056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,83,0,1,1,1,1136,6889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 6,1,83,1,1,0,1,1137,6889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,Isced-97 code 2,0,59,0,1,1,0,1138,3481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,61,0,1,1,0,1139,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,1,63,1,1,1,0,1141,3969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,1,73,0,1,1,1,1142,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,74,0,1,0,1,1143,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,1,67,1,0,1,1,1144,4489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,61,0,0,0,0,1145,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,80,1,0,1,1,1148,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,0,58,1,0,1,0,1149,3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,55,1,1,1,0,1150,3025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,56,1,0,1,0,1151,3136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,90,1,0,1,1,1152,8100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,65,0,1,0,1,1154,4225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,62,0,1,0,0,1155,3844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,66,1,1,1,1,1156,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,None,1,74,1,0,1,1,1157,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,Isced-97 code 3,1,80,0,1,1,1,1158,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 3,1,71,1,1,1,1,1159,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,63,0,1,1,0,1160,3969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,1,64,1,1,1,0,1161,4096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 2,0,75,0,1,1,1,1162,5625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 1,1,79,1,0,1,1,1164,6241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 1,0,61,0,1,0,0,1165,3721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 3,0,59,0,1,1,0,1166,3481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,62,0,0,0,0,1167,3844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,75,0,0,0,1,1169,5625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,80,1,1,0,1,1171,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,72,0,0,1,1,1172,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,76,1,0,1,1,1173,5776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,58,0,0,1,0,1174,3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,60,1,1,0,0,1175,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,90,0,0,1,1,1176,8100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,0,59,1,1,0,0,1177,3481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,56,0,1,0,0,1178,3136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,74,0,1,0,1,1179,5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,None,1,73,1,0,1,1,1180,5329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,Isced-97 code 3,0,62,1,0,1,0,1181,3844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 2,1,85,1,0,1,1,1183,7225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 5,1,67,0,0,1,1,1184,4489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,1,71,1,1,0,1,1185,5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,0,56,0,1,1,0,1186,3136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,0,56,1,1,1,0,1187,3136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 3,0,59,1,1,1,0,1188,3481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,65,1,1,1,1,1189,4225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,66,0,1,0,1,1190,4356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,1,80,0,1,1,1,1191,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,Isced-97 code 3,1,77,1,0,1,1,1192,5929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,76,1,1,0,1,1193,5776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,83,0,1,1,1,1194,6889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,72,0,1,0,1,1196,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 3,1,72,0,0,1,1,1197,5184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belgium,Isced-97 code 5,1,86,0,1,1,1,1198,7396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,86,1,1,1,1,1199,7396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,0,58,1,1,1,0,1200,3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 5,1,76,1,0,1,1,1201,5776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 1,1,82,1,0,1,1,1203,6724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,Isced-97 code 5,1,77,1,1,0,1,1204,5929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,Isced-97 code 2,1,76,0,1,0,1,1205,5776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
